,prediction
16209,0.6926894
3162,0.64718366
6099,0.2753726
13578,0.72805196
3929,0.5016083
16581,0.9774899
15286,0.6291584
11849,0.62822163
16351,0.7923659
12116,0.72169816
13053,0.6571228
281,0.6097251
21394,0.5590989
12411,0.6580724
10295,0.21275291
1674,0.752274
13070,0.5105032
7210,0.67179173
8927,0.14255981
4403,0.6133506
6590,0.5251983
13432,0.57624537
16258,0.4982147
15875,0.36013502
3687,0.62739635
175,0.6838391
19051,0.80287224
1615,0.70199317
9311,0.19667758
4340,0.51424545
13469,0.41084248
20824,0.6267981
7431,0.46454948
4262,0.61130637
10487,0.96656704
3633,0.5053037
14958,0.45574299
15791,0.51906997
12444,0.6021027
534,0.81576926
6828,0.29672694
9677,0.49576667
4410,0.6394046
1647,0.6093001
15990,0.3127772
13245,0.34470424
12882,0.84976214
21505,0.612553
15711,0.55092967
945,0.65511507
12402,0.612715
1573,0.71591145
10225,0.2681058
3318,0.550538
3772,0.48558
7475,0.8400981
7137,0.31830817
20949,0.6121587
9272,0.09452426
3280,0.42793745
6149,0.6216743
15622,0.9007385
3631,0.55569935
19358,0.38392627
1646,0.6736567
20809,0.593289
10611,0.34379926
7499,0.2977333
9267,0.5091212
12593,0.26570672
12406,0.786578
9718,0.3701288
18832,0.79820645
9874,0.48457882
15513,0.33022422
6027,0.9828096
6129,0.4846562
4353,0.22917427
13287,0.26458803
20920,0.54698014
6158,0.9005154
18677,0.6922693
16472,0.20387238
7005,0.31718743
16112,0.92598796
13360,0.52631235
9696,0.2563999
18366,0.57301104
7276,0.8782755
18028,0.7896158
6628,0.36226955
1372,0.6871597
21287,0.6415369
7439,0.5986596
10602,0.82975465
3264,0.4272491
16182,0.69666946
7044,0.3034895
9833,0.94428575
9278,0.45000306
18661,0.59860075
15090,0.48936713
4500,0.43708268
15706,0.82167065
13045,0.6613058
19366,0.7985511
6799,0.3885966
13250,0.9081665
15642,0.4492309
7253,0.6018899
6653,0.61600274
19093,0.5645317
7,0.80208486
12880,0.13398652
4138,0.6010377
10375,0.7636535
12549,0.5165795
19008,0.73165315
6609,0.56642646
503,0.629029
12742,0.59094244
18794,0.3600002
20925,0.62932146
18968,0.7613162
15081,0.7829209
13451,0.33676568
18293,0.47273907
7100,0.2508647
594,0.6250857
4188,0.51484394
9568,0.22607352
1076,0.8059894
19253,0.717998
619,0.8575604
15809,0.7158533
12063,0.6607482
572,0.84205085
19317,0.7501569
999,0.8153293
12069,0.9674229
3261,0.6364712
210,0.7760352
12581,0.97928977
18835,0.8644184
7417,0.96705186
7183,0.99438584
12991,0.96534204
1117,0.6042323
12328,0.6512904
16625,0.46367633
21459,0.6048164
606,0.71754295
21106,0.6182885
16307,0.726061
9219,0.8291261
4477,0.57407504
19091,0.5220112
19464,0.7274035
6235,0.27210262
14856,0.39391267
3869,0.62575257
7120,0.63348097
18860,0.89363337
12240,0.9218337
15155,0.90669334
442,0.8002524
3692,0.60591733
15947,0.32850665
7300,0.68193847
18923,0.73980576
4532,0.56011575
14919,0.5339513
4040,0.6207456
16364,0.73008543
7174,0.8842115
15801,0.6217779
552,0.5455124
771,0.76799077
12994,0.5879839
9279,0.70150995
7335,0.98369527
3195,0.63098
6778,0.32624534
16363,0.7217885
7649,0.7093428
129,0.70738
7070,0.3754867
489,0.7925696
4499,0.58439946
1277,0.6676383
9511,0.2908466
21109,0.63802594
3832,0.5705422
9303,0.16762005
3716,0.63477844
1371,0.8257567
21237,0.58711755
9227,0.7549115
12083,0.2240739
8993,0.1206652
1285,0.636749
3991,0.5768898
850,0.78898394
12341,0.54732543
6651,0.9211945
12185,0.73918486
18018,0.5780502
7357,0.39338434
1677,0.7837317
18607,0.69987637
14870,0.5660201
1016,0.65703696
6355,0.6248153
3038,0.25627077
12067,0.44655162
12796,0.48058966
790,0.7358805
3047,0.621761
1278,0.61687946
10502,0.22035033
15276,0.93756217
16168,0.46757084
18715,0.8120668
9468,0.3998605
899,0.69470996
10200,0.9631913
21508,0.67657644
16055,0.44603932
3368,0.6076893
405,0.7950503
21051,0.5885843
6932,0.6100601
93,0.87776077
19472,0.43462345
7188,0.7807756
13409,0.9387283
16160,0.73654354
359,0.21238992
8945,0.5866908
467,0.6749554
19192,0.8512784
1280,0.64402187
19171,0.35405216
1778,0.3786228
15212,0.45403692
19031,0.75162286
3637,0.5922266
892,0.7978764
546,0.45952305
12968,0.98235667
3872,0.6559461
8917,0.24507919
9034,0.7622695
16222,0.8004643
16179,0.5306728
12735,0.84465307
1603,0.6663269
6915,0.8727424
10456,0.28573167
11855,0.70873624
10552,0.18201995
1119,0.7154779
6410,0.9800649
18264,0.75116074
12973,0.60418963
11894,0.5938838
174,0.6278462
6524,0.50280005
10196,0.35926956
15512,0.7734463
10497,0.98860556
15968,0.44200772
9018,0.53412503
9142,0.24534492
16569,0.75059384
18337,0.83204764
6134,0.8123651
12916,0.7526492
16366,0.6702767
12999,0.65700465
332,0.68821335
13196,0.95500237
18780,0.8274161
9165,0.5610798
10149,0.34421396
12342,0.37285516
884,0.6478629
9722,0.7446111
3105,0.51601547
3804,0.5981448
9273,0.21077807
3197,0.4930313
10438,0.14565593
17884,0.720361
6100,0.7618124
9870,0.43717507
15310,0.8245013
15579,0.5050219
9299,0.31970704
12711,0.35715297
9006,0.65352607
20821,0.7492518
21065,0.6799532
6645,0.9397278
12571,0.7499239
12234,0.25815704
3257,0.22406207
1606,0.72977334
19212,0.7878853
3970,0.6585723
4008,0.22586593
4012,0.5747738
15451,0.75561404
9489,0.8837934
13517,0.6562835
1494,0.799674
14924,0.78643036
741,0.7554786
18522,0.5864457
12935,0.5856619
55,0.6328603
3031,0.51591665
18666,0.6394122
111,0.8503878
8943,0.16637367
15631,0.8077921
4576,0.64132273
20849,0.5606942
6201,0.37393552
4148,0.63770133
18324,0.93326813
9679,0.07000432
13295,0.7952719
575,0.7904907
9188,0.93312055
21488,0.6454685
18781,0.5132169
11903,0.24988823
6157,0.93891644
9576,0.52131635
18265,0.46352845
6516,0.98196524
12520,0.807109
21016,0.638739
6206,0.23399134
18347,0.46768242
10189,0.97367316
13212,0.6613187
834,0.779049
16312,0.51768565
13176,0.48190576
672,0.722389
18317,0.7396919
10463,0.33248204
6280,0.5031782
20825,0.5334875
225,0.7594398
16023,0.7853246
2980,0.517927
10571,0.2969702
15481,0.83327806
18858,0.5810945
9593,0.2619625
20863,0.53659457
12568,0.43311903
8876,0.9452206
376,0.72054255
103,0.76940084
4425,0.69232106
15827,0.92937297
6533,0.58839935
15149,0.5212716
3254,0.75796336
156,0.7003425
3798,0.641078
18150,0.71714413
17922,0.7869972
20793,0.74106574
10492,0.20892301
9843,0.5452153
9740,0.56228364
15886,0.745764
9469,0.32384458
15098,0.5484562
18874,0.6952262
18099,0.80753714
20830,0.535034
18725,0.7621699
18029,0.7869679
19378,0.8452815
4716,0.36572435
4613,0.6044437
13426,0.6069758
483,0.67865086
10184,0.97738963
7463,0.3657983
847,0.8184451
21001,0.59136325
4526,0.5021675
15353,0.76569855
956,0.6868868
3917,0.59701157
18301,0.6340651
16422,0.7561
15238,0.22834554
18927,0.7256153
18247,0.6455373
1141,0.58200914
7282,0.22854024
12687,0.32413125
12709,0.8737053
1203,0.74327195
1547,0.5961533
14834,0.55579996
13452,0.20118894
15065,0.7008986
1640,0.6280751
7527,0.23901743
3871,0.66309613
4460,0.6138017
7340,0.44623598
16219,0.83859235
3544,0.601774
4145,0.6434131
6257,0.29881296
9325,0.98439956
3061,0.5351305
955,0.68350357
15307,0.5407565
1186,0.7716066
3093,0.53124493
17923,0.76071864
15455,0.6531508
18960,0.8776401
1298,0.6258115
10192,0.35050905
4530,0.48525888
17902,0.82747346
4375,0.6405333
13338,0.41909528
1696,0.66312385
14872,0.7894358
3655,0.54475003
15508,0.85807216
15780,0.960122
21189,0.59239036
664,0.7294424
14862,0.74932355
12415,0.89014095
15979,0.2708153
15282,0.84516335
4313,0.5604764
7027,0.8343811
9547,0.62968343
12314,0.47197032
6677,0.9128978
13124,0.783817
12367,0.844041
1014,0.7189896
20872,0.6647936
9933,0.2748874
20817,0.67739916
19187,0.6350873
21233,0.60362285
6279,0.73687935
12678,0.39109716
15107,0.6157656
1678,0.6738114
16197,0.87011045
234,0.7458301
18290,0.58660096
7227,0.3437384
18833,0.8966573
18959,0.74079067
7414,0.40701747
20933,0.5742336
3848,0.6004464
13067,0.2494797
15644,0.676239
3305,0.52841616
18346,0.77117044
18971,0.58318865
12381,0.5619964
15464,0.8549009
10011,0.2450584
19451,0.7664064
6980,0.2833674
16290,0.5612077
12745,0.6316937
13485,0.90374666
11908,0.59787905
15215,0.96620387
16191,0.7545733
15647,0.4725773
3044,0.51806045
18981,0.62744224
1527,0.69719905
12117,0.49849102
3622,0.637046
7261,0.81386
18719,0.4096364
18911,0.42595553
9152,0.50691944
21452,0.5408718
16597,0.8260278
4195,0.6093492
10550,0.27825275
15636,0.30912364
19127,0.58030164
10048,0.3664851
18638,0.75479096
15237,0.4663814
9894,0.1966664
1369,0.7367158
12409,0.45774135
12280,0.58744365
582,0.79291517
12317,0.4808408
18467,0.84237367
16407,0.7920489
1352,0.74746305
4657,0.17476285
2991,0.5702061
3394,0.65394247
18791,0.87815857
21118,0.68459296
7270,0.3168978
872,0.67856914
15667,0.9188369
3130,0.7099571
1402,0.65631664
14871,0.8768075
4116,0.56646216
164,0.6216755
18777,0.57092756
372,0.79677504
19197,0.7774452
3128,0.57749534
15611,0.9496077
14881,0.90958375
968,0.7657112
12128,0.80686104
16079,0.4747924
13004,0.8116242
6489,0.6366517
12615,0.4382193
7349,0.36067104
859,0.9157167
944,0.58369434
18580,0.798056
1422,0.7970043
21107,0.6782572
12477,0.6434904
16444,0.8427749
1610,0.8318082
9676,0.17734878
17912,0.6770347
16627,0.8337963
13496,0.3374128
13309,0.38729712
17913,0.6971615
1537,0.63335735
21579,0.4909752
12802,0.5165674
7652,0.64658964
16020,0.4562765
7240,0.9551907
10582,0.20661795
13349,0.42118025
6953,0.37173596
7418,0.742226
1401,0.73370767
15,0.59819275
1785,0.5689442
1082,0.6591673
18047,0.8789039
15959,0.9213732
887,0.72460973
12090,0.71569014
128,0.7423167
18974,0.7760942
7009,0.37889972
3718,0.4672352
15074,0.8803553
13204,0.59203494
16576,0.96167785
6413,0.41319907
3574,0.6011655
15943,0.7600596
18747,0.48931894
18978,0.7860055
13435,0.636113
57,0.76656276
3520,0.63147724
16528,0.1909585
19561,0.6529671
631,0.58343345
8868,0.20208219
6744,0.9200955
15171,0.4526846
9447,0.20507982
7542,0.85347676
21063,0.6240856
12084,0.7153012
12855,0.5906824
3546,0.7095381
18356,0.7328949
8951,0.600889
15422,0.47570837
1075,0.6644709
18174,0.84173137
18837,0.6513152
3601,0.7055627
7433,0.6372836
9670,0.72014445
19491,0.4065385
8990,0.97068566
12008,0.6778535
7206,0.45080256
18820,0.79303074
3730,0.55631673
393,0.6633038
3756,0.6408126
13497,0.7181624
13241,0.65489656
13165,0.2948606
10052,0.52571094
6716,0.9522904
15234,0.94947106
9778,0.17845087
4524,0.50529706
12660,0.6192186
1389,0.7583789
7639,0.50434816
7458,0.49962336
12304,0.3473001
1439,0.69174343
15407,0.523324
19319,0.53568876
15568,0.72367525
12361,0.49968806
1450,0.7478078
1051,0.59439254
18128,0.7324045
18181,0.68062764
3445,0.5939235
3487,0.6433058
4712,0.588754
16529,0.91298413
18759,0.8555142
9434,0.093678854
13326,0.3004565
3229,0.6039444
13552,0.83109474
10122,0.72755563
6346,0.5973638
6214,0.51259124
1092,0.7936116
5978,0.31961954
16289,0.19352938
7489,0.40595606
377,0.77523065
10182,0.16244389
7576,0.6402123
1148,0.66680527
6745,0.570283
4765,0.6430363
15335,0.85975766
10509,0.37666297
16045,0.93369424
83,0.5690314
4246,0.6337032
564,0.8217091
12879,0.73761094
19095,0.61834645
18237,0.67802763
3952,0.42901975
12651,0.47082934
18748,0.6805223
9516,0.36516893
9858,0.2136735
15207,0.46566755
15188,0.2301539
20917,0.5875708
19113,0.81787026
3884,0.48395607
18271,0.79030085
6729,0.32404992
6069,0.63914824
13472,0.75845057
3211,0.54911
6122,0.7903379
7242,0.53344303
4043,0.5467471
16485,0.6791491
6997,0.5535358
10370,0.5002129
16616,0.9423471
18602,0.7954007
15062,0.9241355
21571,0.60364515
10376,0.072652206
13447,0.93985564
10207,0.70099056
9128,0.27398592
1319,0.7078502
12424,0.9811078
19159,0.6419085
7101,0.36387786
12435,0.10079903
12016,0.82526153
13012,0.7410328
16522,0.9510073
9061,0.9534871
19101,0.38752759
18947,0.78782296
12416,0.5502337
12217,0.56350774
6769,0.5763853
11950,0.21669643
10357,0.50079995
9842,0.19323377
21596,0.6007994
560,0.69237375
13473,0.22643586
12659,0.44251797
4646,0.40046173
15177,0.30229235
10548,0.85931957
141,0.78989935
6307,0.598912
4421,0.5875133
18939,0.52666813
13478,0.16861677
4244,0.6340802
13424,0.43992096
20807,0.634244
15609,0.5743805
6594,0.4861873
18275,0.74244756
3048,0.68767715
16193,0.8167994
4333,0.5115816
10341,0.32118434
15737,0.63324034
19368,0.7366309
9050,0.39663252
10363,0.28060496
11930,0.43707058
6568,0.3738156
12179,0.8906774
21057,0.66297406
14859,0.6271963
1304,0.82047015
16027,0.6920288
561,0.6939646
9198,0.93503773
13340,0.23725772
3467,0.6053599
1409,0.7122194
12844,0.92536485
9780,0.7852564
4706,0.52084213
7526,0.588647
6616,0.1606284
6691,0.35351896
12557,0.67940354
12346,0.2949729
21556,0.71972394
6191,0.7916729
6535,0.77052206
4344,0.62954396
16418,0.48534545
1519,0.528632
18529,0.57259935
9053,0.35916343
6369,0.45515448
15715,0.6396328
1074,0.7118885
365,0.80588865
12120,0.76591617
9073,0.359106
13301,0.55213374
16545,0.6205599
20792,0.6752857
4377,0.5733779
15868,0.5548245
9295,0.49784213
1029,0.8059714
9634,0.18616997
19220,0.51512456
18913,0.332154
6368,0.23595697
18582,0.7412565
15880,0.92137754
15144,0.4323983
7547,0.8913173
15691,0.26247922
11942,0.83918506
4486,0.56079984
14945,0.41290265
18124,0.8131847
18563,0.83043337
566,0.6638426
10398,0.09549391
15580,0.47443935
4031,0.41685492
1644,0.66650593
3013,0.6356989
20927,0.59227616
9792,0.56326216
11904,0.6170209
15378,0.44838956
15281,0.75940895
13442,0.7834871
19274,0.74798363
1700,0.7500874
18605,0.7446879
4136,0.3829455
15394,0.85581326
4567,0.7690594
15475,0.6805708
17918,0.5830032
12588,0.7769986
4610,0.3967058
1307,0.7242927
668,0.7633869
9704,0.8089395
19114,0.7786065
21052,0.53838575
1691,0.7677075
21276,0.70232254
12596,0.6771689
7326,0.49788138
12964,0.71759355
12178,0.45773146
10412,0.7148665
7056,0.80206925
19492,0.38039705
1349,0.78434944
17837,0.68711376
6503,0.318582
620,0.59106964
4006,0.54862064
9747,0.19914937
6344,0.6167582
67,0.6626871
13031,0.35793424
18379,0.51992464
10435,0.25736696
18015,0.6731643
19225,0.5158575
6791,0.7070658
18636,0.8986485
12579,0.6619935
9181,0.17422628
19315,0.6093162
14965,0.55275726
8933,0.8171287
21458,0.60748696
16148,0.5494811
12291,0.6899193
1344,0.7531134
12706,0.96749085
18310,0.4488434
19295,0.51779836
6534,0.42623526
9168,0.54931754
388,0.61817086
12674,0.94850045
10470,0.30486473
16241,0.8331625
7061,0.648186
12042,0.5032235
18610,0.50441724
15820,0.8020703
12677,0.25069332
3141,0.5968246
9671,0.83222115
7138,0.4948144
4092,0.62197715
19161,0.77291185
13575,0.2806132
10115,0.26598188
3372,0.5441445
16506,0.80513775
11952,0.28343797
15507,0.8153733
21115,0.52532303
6868,0.6767493
16041,0.43290773
604,0.7236976
20755,0.6021377
11986,0.9476698
6671,0.27368075
13402,0.5729683
9514,0.2515384
4556,0.5388854
2996,0.35340312
4224,0.52869594
4301,0.5710818
10472,0.12124129
910,0.72281826
1368,0.67179555
9984,0.44063148
20932,0.6421785
18358,0.51318747
542,0.7925435
15940,0.7278287
7121,0.4598624
16073,0.71592283
6388,0.81653637
16157,0.8527507
3737,0.5744621
1543,0.5698815
15443,0.6981282
15347,0.5310895
12813,0.8259074
4604,0.6642976
15534,0.8800529
1206,0.8271262
1705,0.7970218
10476,0.3413692
12077,0.7143061
3200,0.6148219
3161,0.5692563
12098,0.40541238
8981,0.9260865
3679,0.49013916
9616,0.39149985
10544,0.11650329
9129,0.31104752
52,0.6262651
13059,0.45485643
12717,0.26593736
12017,0.4109356
15778,0.2041404
4085,0.58264095
7400,0.3220786
820,0.54973745
9911,0.90728015
21222,0.43979216
12908,0.7634724
4512,0.5806096
13515,0.88809556
21354,0.5135419
9602,0.21524352
7605,0.8280828
13521,0.89066434
17909,0.75202787
9304,0.7813515
19017,0.5875529
4527,0.6697125
10448,0.32650894
15913,0.21087578
3638,0.5493704
9400,0.22432455
3471,0.58299214
15061,0.5648576
10388,0.33253208
12766,0.9319784
687,0.60989803
16384,0.38767365
10199,0.08215636
16414,0.8948423
10273,0.46461633
2986,0.59770614
6557,0.4646176
4205,0.6426747
6686,0.5299925
3828,0.5265111
9302,0.6020363
15687,0.23204651
9,0.78025013
15277,0.9510946
16336,0.38241214
797,0.7649422
14875,0.40597203
229,0.6585863
4655,0.56333804
6195,0.85643494
13238,0.29275298
18162,0.88754576
26,0.7428244
10024,0.31869113
12988,0.51275057
6584,0.8653335
1169,0.8077227
12782,0.6488188
15597,0.8048098
736,0.6928282
1256,0.74437183
18119,0.6691748
4647,0.6352137
915,0.75698596
19271,0.916359
15838,0.6679441
1722,0.7231152
13614,0.6703013
9611,0.20090538
3530,0.6246346
13508,0.6253155
21512,0.5600731
11917,0.49440423
16365,0.085847765
18862,0.6564705
12187,0.49449784
21199,0.62969965
444,0.72813237
679,0.7567759
3186,0.50165933
4310,0.44229847
4325,0.5091605
7695,0.37733588
12318,0.86659414
13153,0.8992449
12998,0.6338707
13558,0.8696339
17961,0.682615
9523,0.6050306
13471,0.85199296
10493,0.48856226
1096,0.3816149
1708,0.52720714
15173,0.8837134
7032,0.7684226
12189,0.25209147
19563,0.6385731
14990,0.88025665
9248,0.70168304
9009,0.5476999
17861,0.74135983
13289,0.35979632
1698,0.7202032
15811,0.5041451
9530,0.8822723
140,0.7161337
21456,0.5734081
809,0.75216335
9200,0.42402402
9878,0.5424093
6061,0.9872814
6454,0.27384058
13293,0.363504
16205,0.2734639
15719,0.43295392
7305,0.220952
19084,0.7032143
18273,0.7350939
1350,0.7369283
18750,0.39080703
6895,0.5633362
18644,0.7849075
12519,0.5283438
348,0.65923196
19035,0.7481286
9889,0.30900937
13275,0.72120506
16000,0.95784223
3489,0.5041248
18476,0.86113024
9855,0.5112553
12774,0.33358237
10439,0.26054078
9827,0.6251114
9997,0.23536967
12843,0.444729
15492,0.7488085
20844,0.6488769
3788,0.6077412
18375,0.42031625
3030,0.6137657
3046,0.49888894
3789,0.5501335
6302,0.5950456
20893,0.535246
6338,0.9360286
21344,0.67874014
4210,0.27565622
12296,0.8917675
3408,0.60218894
15991,0.52825284
21164,0.6143901
421,0.5939325
12713,0.608281
1115,0.7935531
7514,0.8887207
21438,0.5294398
15343,0.24567899
665,0.5488556
16464,0.61278206
9005,0.80596155
9117,0.3930137
3492,0.60144526
6974,0.9528009
10481,0.21046136
15270,0.46682525
11920,0.6506412
3383,0.72549725
16388,0.87616795
19446,0.85613644
10407,0.8977762
3106,0.6550323
16159,0.73118794
19549,0.3929644
15300,0.92236
10590,0.2994882
21095,0.60218334
724,0.63415045
15863,0.74931365
21421,0.6604868
18292,0.69466907
10391,0.18259558
21068,0.5900422
19097,0.355378
15589,0.53542656
13209,0.4805759
1671,0.80423015
19244,0.7774024
9391,0.8789142
7352,0.68368065
823,0.6566637
16571,0.4997218
13384,0.23361786
20833,0.6423213
18056,0.80513144
10348,0.2602335
10059,0.57360876
18048,0.7293349
3913,0.5534234
18201,0.90988296
13512,0.642652
6770,0.7343163
21073,0.58162934
6449,0.11941964
16494,0.6691548
4679,0.599409
19500,0.49675274
3915,0.63816744
16285,0.3170843
18979,0.8389946
9368,0.3993623
14991,0.6300231
12335,0.52640224
18618,0.6782015
763,0.7008327
6482,0.21300416
343,0.70574
15430,0.9664324
9557,0.42436212
6218,0.5101479
10499,0.16109583
9045,0.19412084
15502,0.70583236
839,0.81737554
3509,0.64929986
14901,0.29639983
21321,0.630832
16473,0.91918707
18722,0.92324454
1180,0.73233074
12546,0.35139245
6726,0.76437986
3536,0.565935
6142,0.8826899
17856,0.73537856
17950,0.559627
1488,0.680291
13624,0.5164283
3035,0.37133846
7037,0.30720976
12951,0.76939595
18427,0.67411035
6951,0.20868617
1300,0.6529868
16251,0.9231789
7560,0.4076996
10033,0.286365
9916,0.097974576
14961,0.5973776
18609,0.41215092
9017,0.5967365
18962,0.6664823
19155,0.6990226
10233,0.36215258
15439,0.3958156
15056,0.5102523
1772,0.80054754
6452,0.349728
12405,0.9722224
10055,0.2574362
10049,0.25460303
11870,0.46597517
20972,0.61566454
565,0.71891004
3163,0.63313496
12680,0.76701653
18110,0.692943
13003,0.4124007
16441,0.36045888
9556,0.8309424
5987,0.8943027
19152,0.7253399
16448,0.97531825
13627,0.63000375
599,0.7522702
12321,0.88449174
10471,0.5061037
18790,0.7241444
7640,0.6116299
17962,0.5651636
13572,0.49738142
21203,0.67243016
4501,0.6041224
722,0.80211174
6383,0.6014198
15630,0.31397033
13310,0.32852593
1329,0.64640677
9401,0.88180506
15001,0.7101842
13253,0.5091032
16430,0.83239466
9607,0.98195434
6601,0.65437853
18120,0.71486735
3674,0.6186915
7396,0.8042207
9642,0.43584573
3177,0.3220802
16469,0.70087266
3610,0.56800205
18148,0.7462382
88,0.7455219
7406,0.44231442
189,0.4676601
9111,0.5578403
4357,0.4560918
18775,0.8419255
16062,0.87995857
9822,0.8901521
7327,0.79459256
3793,0.66978174
21181,0.6704058
3312,0.6099847
19106,0.8857085
4458,0.607903
3733,0.5516793
16623,0.8904563
18961,0.5080866
18667,0.85512555
10165,0.32096386
15055,0.5595383
18468,0.5555557
18318,0.5102385
12219,0.87270945
21511,0.5855137
1571,0.60976
21441,0.6906455
17874,0.7555472
